Exercice;Libellé Etablissement;SG1;Libellé destination de rang 1;Code destination rang 2;Libellé destination de rang 2;Code destination rang 3;Libellé destination de rang 3;Libellé enveloppe;AE ouvertes;CP ouverts;EJ validés;Décaissements CP
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-8;Maisons de naissance;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-8;Maisons de naissance;Intervention;522000.0;522000.0;479896.0;479896.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-9;Expé douleur chroniq;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-9;Expé douleur chroniq;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-1;Dis rég cancérologie;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-1;Dis rég cancérologie;Intervention;1427531.0;1427531.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-2;Dis rég périnatal;Intervention;640000.0;640000.0;670548.0;670548.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-3;Autres réseaux santé;Intervention;2347490.0;2347490.0;2347490.0;2347490.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-1;Structures pc ados;Intervention;3978819.44;3978819.44;3824960.0;3824960.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-11;Médecin corresp SAMU;Intervention;5497960.0;5497960.0;4723956.0;4723706.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-12;Carences ambulanc;Intervention;3500000.0;3500000.0;3475596.0;3475596.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-15;Unités consult handi;Intervention;1829600.0;1829600.0;1617432.0;1617432.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-17;PNSP retour expérien;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-18;PNSP simul en santé;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-19;PNSP Structures reg;Intervention;265000.0;265000.0;265000.0;265000.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-2;Equipes soins pallia;Intervention;15992832.0;15992832.0;15599832.0;15599832.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-20;PNSP;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-23;Filières AVC;Intervention;660000.0;660000.0;604333.33;604333.33
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-24;IRCT;Intervention;947099.0;947099.0;160000.0;160000.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-25;Expé héberg patients;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-26;UCOG;Intervention;679981.0;679981.0;679981.0;679981.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-27;Soutien transports;Intervention;4046900.0;4046900.0;935696.0;935696.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-28;Aide finan transport;Intervention;5221330.0;5221330.0;6413956.52;6413956.52
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-29;Consult psy MSP;Intervention;423533.0;423533.0;295253.0;295253.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-3;Equipe pallia pediat;Intervention;753085.0;753085.0;753085.0;753085.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-4;Equipe liaison addic;Intervention;10353700.0;10353700.0;10306522.0;10306522.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-5;Pratique soin cancer;Intervention;10523608.0;10523608.0;10523608.0;10523608.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-6;Pratiq soin canc lib;Intervention;656724.0;656724.0;656724.0;656724.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-7;Psychologues et as;Intervention;3286250.0;3286250.0;3324062.5;3324062.5
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-8;Equipes gériatrie;Intervention;17737649.0;17737649.0;16334659.0;16334659.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-1;Exerc pluridisciplin;Fonctionnement;24090.3;24090.3;24090.3;24090.3
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-1;Exerc pluridisciplin;Intervention;740000.0;740000.0;704378.0;704378.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-2;Appui fédé et PACTE;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-6;Centres périnat prox;;;Intervention;2700000.0;2700000.0;1810749.0;1810749.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-1;Disp appui complexe;Fonctionnement;2000.0;2000.0;1994.03;1994.03
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-1;Disp appui complexe;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-2;DAC - CTA;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-2;DAC - CTA;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-3;DAC MAIA;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-3;DAC MAIA;Intervention;8900037.0;8900037.0;8581559.65;8581559.65
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-4;DAC - santé mono th;Fonctionnement;19753.2;19753.2;19753.2;19753.2
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-4;DAC - santé mono th;Intervention;7355810.0;7355810.0;6694409.0;6694409.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-5;DAC - santé pluri th;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-5;DAC - santé pluri th;Intervention;10752510.0;10752510.0;10229438.0;10229438.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-6;DAC - Plateformes;Fonctionnement;736008.64;230354.0;736008.0;87534.3
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-7;Dispositifs d¿appui;MI2-7-6;DAC - Plateformes;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-8;Autres Mi2 (sanit);;;Fonctionnement;12688.2;12688.2;11472.6;11472.6
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI2-8;Autres Mi2 (sanit);;;Intervention;7969687.0;7982812.0;7854687.0;7854687.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-1;Astreintes en ville;Intervention;9500000.0;9500000.0;7846967.75;7846967.75
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-2;Particip finan régul;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-2;Particip finan régul;Intervention;9805000.0;9805000.0;10095163.74;10095163.74
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-3;Struct régul libéral;Intervention;650000.0;650000.0;472244.0;472244.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-4;Financ expérim PDSA;Intervention;2766497.0;2766497.0;1510211.0;1510211.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-2;Actions maison médic;;;Intervention;3231347.0;3231347.0;3234857.0;3234857.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-1;Gardes étab privés;Intervention;3300000.0;3300000.0;5307765.15;5307765.15
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-2;Astreintes;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-2;Astreintes;Intervention;8500000.0;8500000.0;8317675.26;8317675.26
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-3;Perma soins public;Intervention;77800000.0;77800000.0;74756614.25;74756614.25
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-1;PTMG;Intervention;600000.0;600000.2;213201.41;213201.41
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-10;Infirmiers pratiq av;Intervention;382800.0;382800.0;259968.0;259968.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-11;Nouv contrat L1435;Intervention;68274.0;68274.0;416636.31;416636.31
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-2;Exer regroup centres;Intervention;896726.0;896726.0;594773.0;594773.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-3;Exer regroup maisons;Intervention;3000000.0;3000000.0;1698969.0;1698969.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-5;Projets de recherche;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-6;PTMA;Intervention;0.0;0.0;135752.37;135752.37
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-7;PIAS;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-9;400 médecins général;Fonctionnement;840.0;840.0;840.0;840.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-9;400 médecins général;Intervention;650000.0;650000.0;574255.0;574255.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-5;Autres MI3 Sanitaire;;;Intervention;545959.0;545959.0;496316.0;496316.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-1;SAS;Intervention;3510100.0;3510100.0;1001198.0;1001198.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI3-8;Elarg biologie deloc;MI3-8-1;Elarg biologie deloc;Intervention;1308955.0;1308955.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Fonctionnement;138004.0;54240.0;6600.0;48000.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Intervention;200000.0;200000.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-2;Appui certif comptes;Intervention;50000.0;50000.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-4;Généralisation FIDES;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-4;Généralisation FIDES;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-5;Programme PHARE;Fonctionnement;2000.0;2000.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-5;Programme PHARE;Intervention;150000.0;150000.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-8;Autres projets perfo;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-8;Autres projets perfo;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-1;Réorg hospitalières;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-10;Intéressement CAQES;Intervention;3257040.0;3257040.0;1722000.0;1722000.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-4;Actions modernisat;Fonctionnement;48830.0;48830.0;81804.0;58284.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-4;Actions modernisat;Intervention;2984752.0;2984752.0;2235417.0;2235417.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-5;Aides à la contractu;Intervention;239176.0;239176.0;239176.0;239176.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-7;Amélior de l'offre;Fonctionnement;684.0;684.0;684.0;684.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-7;Amélior de l'offre;Intervention;797500.0;797500.0;797460.0;797460.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-8;Aides à l'investiss;Intervention;25201811.67;25201811.67;50716161.0;50716161.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-9;Promotion des biosim;Intervention;0.0;0.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-3;Actions mutualisat;;;Fonctionnement;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-3;Actions mutualisat;;;Intervention;8961729.0;8961729.0;6855707.0;6855707.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-4;CLACT;;;Intervention;1000000.0;1000000.0;840604.0;840604.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-5;Actions efficience;MI4-5-2;GPMC formation;Intervention;0.0;0.0;0.0;
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-5;Actions efficience;MI4-5-3;GPMC accompagnement;Intervention;750000.0;750000.0;546000.0;546000.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-1;Autres dispositif rh;Intervention;200000.0;200000.0;0.0;0.0
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-2;Aides à la mobilité;Intervention;200000.0;200000.0;122416.36;122416.36
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-3;Accomp social CLASMO;Intervention;280000.0;280000.0;36075.48;36075.48
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-4;Indem départ volont;Intervention;250000.0;250000.0;309256.49;309256.49
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-5;Rembour différentiel;Intervention;20000.0;20000.0;2082.7;2082.7
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-6;Actions de reconvers;Intervention;50000.0;50000.0;148302.92;148302.92
2021;ARS Auvergne RhAlpes;FIR;BA SANITAIRE;MI4-8;Autres MI4 Sanitaire;;;Intervention;7591411.43;7591411.43;7819882.0;7819882.0
2021;ARS Auvergne RhAlpes;FIR;PAI;BA-PAIA;PAI PA;;;Intervention;36501584.0;17501504.43;36501584.0;5937541.7
2021;ARS Auvergne RhAlpes;FIR;PAI;BA-PAIESMS;ESMS numériques PAI;;;Intervention;3153857.0;3153857.0;3153857.0;804368.3
2021;ARS Auvergne RhAlpes;FIR;PAI;BA-PAIH;PAI PH;;;Intervention;3810961.0;9172138.4;3810961.0;4547923.21
2021;ARS Auvergne RhAlpes;FIR;PAI;BA-PAIQUOT;PAI du quotidien;;;Intervention;17355861.0;0.0;0.0;
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-1-COMI;Contribution du CA;;;Personnel;248000.0;248000.0;249674.19;249674.19
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-2-OBLI;Contrib obligatoires;;;Personnel;239000.0;239000.0;169282.29;169282.29
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-3-FORM;Formation personnel;;;Fonctionnement;212060.62;210484.32;212060.62;210484.32
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-3-FORM;Formation personnel;;;Personnel;66000.0;66000.0;64614.0;64614.0
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-4-DEPL;Frais de déplacement;;;Fonctionnement;86190.58;86190.58;86190.58;86190.58
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-5-AUTR;Autr dépenses MS aut;;;Fonctionnement;20373.19;20373.19;20373.19;20373.19
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-5-AUTR;Autr dépenses MS aut;;;Investissement;0.0;0.0;0.0;
2021;ARS Bourg.Fran.Comté;DG;Autres dépenses pers;BP3-5-AUTR;Autr dépenses MS aut;;;Personnel;248400.0;248400.0;237445.66;237445.66
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-1-GRAT;Gratif stagiaires;;;Fonctionnement;14933.1;12244.05;14933.1;12244.05
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-21-IS;Injonctions de soins;;;Personnel;290000.0;290000.0;290254.96;290254.96
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-22-VAC;Vacations;;;Personnel;130000.0;130000.0;24251.64;24251.64
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-3-APPR;Apprentis;;;Personnel;40000.0;40000.0;48866.77;48866.77
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-5-MAD;Personnel mis à disp;;;Fonctionnement;507833.6;507833.6;507833.6;507833.6
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-5-MAD;Personnel mis à disp;;;Personnel;161000.0;161000.0;133992.81;133992.81
2021;ARS Bourg.Fran.Comté;DG;Dépense perso h pl;BP2-6-AUTR;Autr dépenses MS hpl;;;Fonctionnement;6607.57;6167.57;6607.57;6167.57
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-1-CONS;Conseil assistance;;;Fonctionnement;313929.56;322269.56;313929.56;317469.56
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-2-FONC;Fonctionnem courant;;;Fonctionnement;631756.0;684143.58;631756.0;684143.58
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-2-FONC;Fonctionnem courant;;;Investissement;186357.19;206292.74;184455.38;205688.84
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-3-INST;Dépenses institution;;;Fonctionnement;85434.16;80634.16;85434.16;85434.16
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-4-COMM;Communication, Docum;;;Fonctionnement;30806.55;49257.33;30806.55;49257.33
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-5-VEHI;Véhicules;;;Fonctionnement;79222.15;82854.31;79222.15;82854.31
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-5-VEHI;Véhicules;;;Investissement;0.0;0.0;0.0;0.0
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-6-CTTX;Contentieux;;;Fonctionnement;0.0;0.0;0.0;
2021;ARS Bourg.Fran.Comté;DG;Frais de structure;BP4-7-AUTR;Autr dépenses Struct;;;Fonctionnement;47574.66;49906.19;47574.66;49906.19
2021;ARS Bourg.Fran.Comté;DG;Immobilier;BP5-1-LOCA;Locations, charges;;;Fonctionnement;438770.46;2322092.68;438178.47;2322092.68
2021;ARS Bourg.Fran.Comté;DG;Immobilier;BP5-2-TRAV;Travaux, déménagemen;;;Fonctionnement;211671.67;213310.36;211671.67;213310.36
2021;ARS Bourg.Fran.Comté;DG;Immobilier;BP5-3-AUTR;Autres dépenses immo;;;Fonctionnement;331810.04;498260.99;331810.04;491260.99
2021;ARS Bourg.Fran.Comté;DG;Masse Salariale s pl;BP1-1-REMU;Rému principale;;;Personnel;15540746.0;15540746.0;15657014.5;15657014.5
2021;ARS Bourg.Fran.Comté;DG;Masse Salariale s pl;BP1-2-PRIM;Primes;;;Personnel;3830790.0;3830790.0;4082203.75;4082203.75
2021;ARS Bourg.Fran.Comté;DG;Masse Salariale s pl;BP1-3-IMPO;Impôts, taxes, cotis;;;Personnel;7363350.0;7363350.0;7124232.95;7124232.95
2021;ARS Bourg.Fran.Comté;DG;Masse Salariale s pl;BP1-4-CAS;CAS pensions;;;Personnel;5968479.0;5968479.0;5774073.66;5774073.66
2021;ARS Bourg.Fran.Comté;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Fonctionnement;15000.0;15000.0;114.92;114.92
2021;ARS Bourg.Fran.Comté;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Personnel;35000.0;35000.0;7002.96;7002.96
2021;ARS Bourg.Fran.Comté;DG;MS hors FIR;BP8-2-ESMS;Renforts ESMS;;;Personnel;20000.0;20000.0;19233.87;19233.87
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-1-APPL;Applicatifs et logic;;;Fonctionnement;203693.85;229296.85;203693.85;231948.85
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-1-APPL;Applicatifs et logic;;;Investissement;8856.6;8856.6;8856.6;8856.6
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-2-BURE;Bureautique;;;Fonctionnement;421965.83;233006.58;421965.83;213447.93
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-2-BURE;Bureautique;;;Investissement;43549.59;43549.59;43549.59;43549.59
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-3-INFR;Infrastruct, réseaux;;;Fonctionnement;196658.32;189415.26;196658.32;189415.26
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-3-INFR;Infrastruct, réseaux;;;Investissement;125916.46;117388.91;114353.57;117388.91
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-4-TELE;Téléphonie;;;Fonctionnement;100444.79;112727.14;100444.79;112727.14
2021;ARS Bourg.Fran.Comté;DG;réseaux, téléc,infor;BP6-4-TELE;Téléphonie;;;Investissement;23784.0;23784.0;23784.0;23784.0
2021;ARS Bourg.Fran.Comté;DG;SP hors FIR;BP7-7-CTY;Dispositif COUTY;;;Fonctionnement;27162.77;16158.77;27162.77;16158.77
2021;ARS Bourg.Fran.Comté;DG;SP hors FIR;BP7-7-CTY;Dispositif COUTY;;;Personnel;20000.0;20000.0;15743.47;15743.47
2021;ARS Bourg.Fran.Comté;DG;SP hors FIR;BP7-8-COV;COVID19;;;Fonctionnement;102152.53;97464.93;102152.53;97464.93
2021;ARS Bourg.Fran.Comté;DG;SP hors FIR;BP7-8-COV;COVID19;;;Investissement;26464.16;26464.16;26464.16;26464.16
2021;ARS Bourg.Fran.Comté;DG;SP hors FIR;BP7-8-COV;COVID19;;;Personnel;1295997.0;1295997.0;1296029.61;1296029.61
2021;ARS Bourg.Fran.Comté;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-1;Formation rep usager;Intervention;32700.0;32700.0;32700.0;32700.0
2021;ARS Bourg.Fran.Comté;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-2;Recueil parole usag.;Fonctionnement;0.0;71713.0;0.0;11022.0
2021;ARS Bourg.Fran.Comté;FIR;BA DEMOC SANITAIRE;MI5-2;Autre MI5 Démocratie;;;Intervention;23000.0;23000.0;23000.0;23000.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-2;Consult mémoires;Intervention;2260333.33;2260333.33;2260333.33;2260333.33
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-3;Prévention handicaps;Intervention;73080.0;73080.0;73080.0;73080.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI1-7;Autre MI1 Médico-soc;;;Intervention;101232.0;101232.0;101232.0;101232.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-1;Plan Alzheimer;Intervention;24000.0;24000.0;24000.0;24000.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-11;Accompagn. aidants;Intervention;0.0;0.0;0.0;0.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-13;Habitat inclusif PA;Intervention;434721.0;434721.0;326814.0;314814.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-14;Habitat inclusif PH;Intervention;620850.0;620850.0;620850.0;620850.0
2021;ARS Bourg.Fran.Comté;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-16;Emploi accompagné PH;Intervention;1062283.0;1062283.0;550719.0;550719.0
